,Zip Code,Life Expectancy,Count
0,0,84.1,0
1,90001,78.54444444444444,0
2,90002,76.32727272727271,0
3,90003,76.02,0
4,90004,82.36666666666667,0
5,90005,80.59,0
6,90006,79.11176470588235,0
7,90007,78.59090909090911,0
8,90008,77.9,0
9,90010,81.43333333333332,0
10,90011,76.97826086956523,0
11,90012,81.79999999999998,0
12,90013,76.66666666666667,0
13,90014,78.15,0
14,90015,78.25555555555555,0
15,90016,77.08461538461538,0
16,90017,76.96666666666665,0
17,90018,77.44615384615383,0
18,90019,79.97500000000001,0
19,90020,79.23636363636363,0
20,90021,75.6,0
21,90022,80.875,0
22,90023,80.20833333333333,0
23,90024,79.13333333333333,0
24,90025,84.67272727272729,0
25,90026,81.84,0
26,90027,81.53636363636362,0
27,90028,80.06,0
28,90029,79.15882352941178,0
29,90031,82.51,0
30,90032,80.63888888888889,0
31,90033,79.15384615384616,0
32,90034,80.38461538461539,0
33,90035,83.86999999999999,0
34,90036,82.03333333333332,0
35,90037,77.8,0
36,90038,81.18333333333334,0
37,90039,81.9888888888889,0
38,90040,80.17500000000001,0
39,90041,82.3,0
40,90042,81.85714285714286,0
41,90043,76.57142857142857,0
42,90044,77.04999999999997,0
43,90045,81.86666666666667,0
44,90046,81.52857142857144,0
45,90047,75.71818181818182,0
46,90048,80.33333333333333,0
47,90049,84.7888888888889,0
48,90050,85.4,0
49,90056,82.0,0
50,90057,78.23333333333333,0
51,90058,79.52499999999999,0
52,90059,75.68571428571428,0
53,90061,76.8375,0
54,90062,77.9,0
55,90063,79.25384615384615,0
56,90064,83.88181818181819,0
57,90065,83.72999999999999,0
58,90066,82.03846153846152,0
59,90067,83.3,0
60,90068,83.93333333333334,0
61,90069,81.7,0
62,90072,81.7,0
63,90075,84.3,0
64,90077,86.19999999999999,0
65,90078,80.9,0
66,90082,81.1,0
67,90083,87.0,0
68,90089,78.1,0
69,90094,81.0,0
70,90201,80.13157894736842,0
71,90210,86.75714285714285,0
72,90211,84.7,0
73,90220,77.45714285714284,0
74,90221,77.86923076923077,0
75,90222,76.91666666666667,0
76,90224,77.5,0
77,90230,83.78333333333335,0
78,90232,81.16666666666667,0
79,90240,81.7,0
80,90241,79.54444444444442,0
81,90242,79.73333333333333,0
82,90245,82.7,0
83,90247,81.03999999999999,0
84,90248,79.99999999999999,0
85,90249,79.87142857142858,0
86,90250,78.8625,0
87,90251,79.0,0
88,90254,82.35,0
89,90255,78.54999999999998,0
90,90260,77.84,0
91,90262,79.08571428571427,0
92,90265,84.68333333333334,0
93,90266,85.21428571428571,0
94,90270,78.43333333333334,0
95,90272,83.7,0
96,90274,84.06,0
97,90275,84.6888888888889,0
98,90277,81.80000000000001,0
99,90278,81.44285714285715,0
100,90280,80.67619047619048,0
101,90290,83.0,0
102,90291,81.475,0
103,90292,81.38,0
104,90293,82.43333333333332,0
105,90295,81.9,0
106,90301,78.68888888888891,0
107,90302,77.75,0
108,90303,78.25,0
109,90304,77.64999999999999,0
110,90305,77.4,0
111,90308,76.4,0
112,90401,80.92,0
113,90402,85.25,0
114,90403,83.55000000000001,0
115,90404,81.00000000000001,0
116,90405,83.44,0
117,90409,81.8,0
118,90501,80.325,0
119,90502,82.13333333333333,0
120,90503,82.23333333333333,0
121,90504,81.91666666666667,0
122,90505,83.72857142857144,0
123,90508,79.7,0
124,90601,82.41428571428571,0
125,90602,79.8,0
126,90603,80.03333333333335,0
127,90604,80.9125,0
128,90605,82.28571428571429,0
129,90606,79.8,0
130,90607,82.2,0
131,90620,81.06666666666666,0
132,90621,80.46666666666665,0
133,90622,79.3,0
134,90623,82.875,0
135,90630,81.21000000000001,0
136,90631,81.3,0
137,90632,81.4,0
138,90633,79.1,0
139,90637,80.2,0
140,90638,82.5625,0
141,90639,80.9,0
142,90640,81.15384615384616,0
143,90650,79.91111111111111,0
144,90651,85.4,0
145,90660,80.76363636363637,0
146,90662,81.7,0
147,90670,81.06666666666666,0
148,90680,79.525,0
149,90701,85.4,0
150,90702,80.6,0
151,90703,82.57692307692308,0
152,90704,79.5,0
153,90706,78.18124999999999,0
154,90707,77.7,0
155,90710,80.24,0
156,90712,79.325,0
157,90713,80.08888888888889,0
158,90715,78.15,0
159,90716,80.35,0
160,90717,80.55999999999999,0
161,90720,82.76666666666667,0
162,90721,83.0,0
163,90723,78.24444444444444,0
164,90731,78.90666666666665,0
165,90732,79.82499999999999,0
166,90734,81.3,0
167,90740,81.96666666666667,0
168,90744,78.95333333333333,0
169,90745,81.0888888888889,0
170,90746,79.81666666666668,0
171,90749,81.0,0
172,90755,75.73333333333333,0
173,90802,75.9,0
174,90803,81.62,0
175,90804,77.63636363636364,0
176,90805,77.30526315789473,0
177,90806,77.34444444444445,0
178,90807,78.65,0
179,90808,80.84,0
180,90810,79.03999999999999,0
181,90813,76.44,0
182,90814,81.375,0
183,90815,81.50909090909092,0
184,90832,78.3,0
185,90846,81.2,0
186,91001,79.98571428571428,0
187,91006,83.22,0
188,91007,84.26666666666667,0
189,91008,80.5,0
190,91010,80.64999999999999,0
191,91011,83.78,0
192,91016,82.27000000000001,0
193,91017,76.7,0
194,91020,81.5,0
195,91024,83.43333333333334,0
196,91030,84.24285714285715,0
197,91040,79.6,0
198,91042,80.06666666666666,0
199,91043,82.5,0
200,91046,82.7,0
201,91066,82.4,0
202,91077,83.3,0
203,91101,82.16666666666667,0
204,91103,81.61666666666666,0
205,91104,80.91428571428573,0
206,91105,81.0,0
207,91106,83.18333333333334,0
208,91107,83.21000000000001,0
209,91108,85.19999999999999,0
210,91115,82.4,0
211,91121,81.0,0
212,91124,80.2,0
213,91185,82.5,0
214,91201,83.2,0
215,91202,83.69999999999999,0
216,91203,79.775,0
217,91204,82.08333333333334,0
218,91205,81.3,0
219,91206,84.8,0
220,91207,83.35,0
221,91208,87.5,0
222,91210,79.2,0
223,91214,82.64,0
224,91226,80.6,0
225,91301,81.65,0
226,91302,82.7,0
227,91303,81.125,0
228,91304,81.97272727272728,0
229,91306,82.16,0
230,91307,81.56,0
231,91311,80.7875,0
232,91313,80.4,0
233,91316,81.93333333333334,0
234,91319,88.9,0
235,91320,82.75,0
236,91321,82.1875,0
237,91324,82.9875,0
238,91325,82.10833333333333,0
239,91326,84.02000000000001,0
240,91327,86.6,0
241,91328,82.5,0
242,91331,80.24615384615385,0
243,91334,85.4,0
244,91335,81.78181818181817,0
245,91337,80.5,0
246,91340,80.76666666666668,0
247,91342,79.78260869565219,0
248,91343,79.1,0
249,91344,82.21538461538461,0
250,91345,81.2,0
251,91350,82.35714285714286,0
252,91351,80.45,0
253,91352,79.3111111111111,0
254,91353,75.9,0
255,91354,81.8,0
256,91355,82.7,0
257,91356,83.06666666666666,0
258,91357,80.1,0
259,91360,82.07000000000001,0
260,91361,82.8,0
261,91362,83.71666666666667,0
262,91364,82.60000000000001,0
263,91367,82.63333333333334,0
264,91376,81.6,0
265,91377,82.7,0
266,91381,82.3,0
267,91383,79.8,0
268,91384,82.35,0
269,91387,79.4857142857143,0
270,91390,79.83333333333334,0
271,91392,78.1,0
272,91394,79.4,0
273,91395,80.5,0
274,91401,79.76666666666667,0
275,91402,80.50714285714287,0
276,91403,83.5125,0
277,91405,79.8153846153846,0
278,91406,79.89999999999999,0
279,91411,79.05000000000001,0
280,91412,81.8,0
281,91423,84.275,0
282,91436,84.96666666666668,0
283,91496,79.9,0
284,91501,82.625,0
285,91502,81.375,0
286,91503,82.6,0
287,91504,81.22,0
288,91505,80.38000000000001,0
289,91506,79.15,0
290,91521,80.8,0
291,91601,79.42999999999999,0
292,91602,80.10000000000001,0
293,91604,80.05714285714285,0
294,91605,79.56666666666665,0
295,91606,80.02857142857144,0
296,91607,79.78333333333335,0
297,91615,80.1,0
298,91701,80.98571428571428,0
299,91702,78.55000000000003,0
300,91706,81.02222222222221,0
